ID,Name,Email,Phone,Marks
60825,Student60825,student60825@example.com,9963647078,75
60826,Student60826,student60826@example.com,8976575957,49
60827,Student60827,student60827@example.com,1228590464,41
60828,Student60828,student60828@example.com,9503364300,61
60829,Student60829,student60829@example.com,5382360755,47
60830,Student60830,student60830@example.com,0196552731,92
60831,Student60831,student60831@example.com,3248560347,86
60832,Student60832,student60832@example.com,5634117899,95
60833,Student60833,student60833@example.com,9279941490,62
60834,Student60834,student60834@example.com,7262160731,84
60835,Student60835,student60835@example.com,1842644810,98
60836,Student60836,student60836@example.com,3898928525,35
60837,Student60837,student60837@example.com,3596951808,49
60838,Student60838,student60838@example.com,1240928984,46
60839,Student60839,student60839@example.com,8603002328,43
60840,Student60840,student60840@example.com,9843524730,54
60841,Student60841,student60841@example.com,5636836009,70
60842,Student60842,student60842@example.com,0819149732,44
60843,Student60843,student60843@example.com,1146942967,76
60844,Student60844,student60844@example.com,4852632323,43
60845,Student60845,student60845@example.com,3467346269,71
60846,Student60846,student60846@example.com,8951081352,57
60847,Student60847,student60847@example.com,4665858014,88
60848,Student60848,student60848@example.com,2452199174,64
60849,Student60849,student60849@example.com,0017877565,55
60850,Student60850,student60850@example.com,3511835180,57
60851,Student60851,student60851@example.com,8654687724,47
60852,Student60852,student60852@example.com,9296666356,59
60853,Student60853,student60853@example.com,3584928566,44
60854,Student60854,student60854@example.com,1151516956,41
60855,Student60855,student60855@example.com,3468545956,99
60856,Student60856,student60856@example.com,2196068945,88
60857,Student60857,student60857@example.com,1686594947,87
60858,Student60858,student60858@example.com,6058408360,36
60859,Student60859,student60859@example.com,6605918496,46
60860,Student60860,student60860@example.com,1068042594,100
60861,Student60861,student60861@example.com,0269889936,88
60862,Student60862,student60862@example.com,5875784223,92
60863,Student60863,student60863@example.com,1730296797,90
60864,Student60864,student60864@example.com,2924381263,52
60865,Student60865,student60865@example.com,1559749222,85
60866,Student60866,student60866@example.com,9646524872,63
60867,Student60867,student60867@example.com,1146394541,98
60868,Student60868,student60868@example.com,4198542224,65
60869,Student60869,student60869@example.com,7340625810,96
60870,Student60870,student60870@example.com,2403603252,85
60871,Student60871,student60871@example.com,6666694145,40
60872,Student60872,student60872@example.com,6475735118,72
60873,Student60873,student60873@example.com,8191161313,89
60874,Student60874,student60874@example.com,3672598616,72
60875,Student60875,student60875@example.com,4834189996,76
60876,Student60876,student60876@example.com,9872839174,48
60877,Student60877,student60877@example.com,4305450035,70
60878,Student60878,student60878@example.com,6552465155,78
60879,Student60879,student60879@example.com,0150626857,77
60880,Student60880,student60880@example.com,7849315350,35
60881,Student60881,student60881@example.com,4409267701,43
60882,Student60882,student60882@example.com,7261140187,55
60883,Student60883,student60883@example.com,2675727828,43
60884,Student60884,student60884@example.com,2327657637,76
60885,Student60885,student60885@example.com,8641423291,97
60886,Student60886,student60886@example.com,3890428257,50
60887,Student60887,student60887@example.com,1888060080,87
60888,Student60888,student60888@example.com,6832603894,75
60889,Student60889,student60889@example.com,9247572434,79
60890,Student60890,student60890@example.com,2247223456,58
60891,Student60891,student60891@example.com,4317768589,44
60892,Student60892,student60892@example.com,5108172227,86
60893,Student60893,student60893@example.com,2789594356,77
60894,Student60894,student60894@example.com,7377982514,92
60895,Student60895,student60895@example.com,9133550151,89
60896,Student60896,student60896@example.com,3169691280,82
60897,Student60897,student60897@example.com,2002862116,88
60898,Student60898,student60898@example.com,9014498977,43
60899,Student60899,student60899@example.com,0146695639,52
60900,Student60900,student60900@example.com,2770189863,92
60901,Student60901,student60901@example.com,8172130876,51
60902,Student60902,student60902@example.com,2179405061,76
60903,Student60903,student60903@example.com,9369364191,82
60904,Student60904,student60904@example.com,0677777222,68
60905,Student60905,student60905@example.com,2412504474,99
60906,Student60906,student60906@example.com,5553365947,89
60907,Student60907,student60907@example.com,8555541245,70
60908,Student60908,student60908@example.com,9443931010,86
60909,Student60909,student60909@example.com,1716835460,60
60910,Student60910,student60910@example.com,0294932405,96
60911,Student60911,student60911@example.com,3148516827,68
60912,Student60912,student60912@example.com,9155947840,45
60913,Student60913,student60913@example.com,8936887300,48
60914,Student60914,student60914@example.com,5222311862,94
60915,Student60915,student60915@example.com,5015977211,76
60916,Student60916,student60916@example.com,6239519663,99
60917,Student60917,student60917@example.com,7152448095,71
60918,Student60918,student60918@example.com,3719705361,47
60919,Student60919,student60919@example.com,4365643260,69
60920,Student60920,student60920@example.com,0996655104,99
60921,Student60921,student60921@example.com,3175803721,96
60922,Student60922,student60922@example.com,0496746539,45
60923,Student60923,student60923@example.com,2882072964,54
60924,Student60924,student60924@example.com,0222895589,97
60925,Student60925,student60925@example.com,7737641882,60
60926,Student60926,student60926@example.com,9407333275,74
60927,Student60927,student60927@example.com,0168453137,40
60928,Student60928,student60928@example.com,2282662430,75
60929,Student60929,student60929@example.com,0620450930,64
60930,Student60930,student60930@example.com,1391905969,98
60931,Student60931,student60931@example.com,5104487385,89
60932,Student60932,student60932@example.com,5959381412,45
60933,Student60933,student60933@example.com,7215271536,97
60934,Student60934,student60934@example.com,9187089266,88
60935,Student60935,student60935@example.com,8991210856,98
60936,Student60936,student60936@example.com,2102639123,100
60937,Student60937,student60937@example.com,5578824128,71
60938,Student60938,student60938@example.com,8203185779,48
60939,Student60939,student60939@example.com,9628287899,38
60940,Student60940,student60940@example.com,3993418252,84
60941,Student60941,student60941@example.com,9850616933,78
60942,Student60942,student60942@example.com,3175500825,70
60943,Student60943,student60943@example.com,8957042180,89
60944,Student60944,student60944@example.com,2445157678,87
60945,Student60945,student60945@example.com,9302369880,53
60946,Student60946,student60946@example.com,8087625951,86
60947,Student60947,student60947@example.com,8799667823,68
60948,Student60948,student60948@example.com,0621652419,50
60949,Student60949,student60949@example.com,3693135976,86
60950,Student60950,student60950@example.com,0711601959,92
60951,Student60951,student60951@example.com,3686627517,83
60952,Student60952,student60952@example.com,9536018292,63
60953,Student60953,student60953@example.com,6171513332,38
60954,Student60954,student60954@example.com,1692298157,82
60955,Student60955,student60955@example.com,2419641613,61
60956,Student60956,student60956@example.com,6433551380,38
60957,Student60957,student60957@example.com,5358211367,54
60958,Student60958,student60958@example.com,2704690414,74
60959,Student60959,student60959@example.com,7861977035,49
60960,Student60960,student60960@example.com,9517890692,37
60961,Student60961,student60961@example.com,8873122349,77
60962,Student60962,student60962@example.com,1282759741,45
60963,Student60963,student60963@example.com,9413301803,39
60964,Student60964,student60964@example.com,9934353136,79
60965,Student60965,student60965@example.com,3121471689,84
60966,Student60966,student60966@example.com,5084119971,56
60967,Student60967,student60967@example.com,2202360989,56
60968,Student60968,student60968@example.com,8306626261,76
60969,Student60969,student60969@example.com,5151991084,51
60970,Student60970,student60970@example.com,2319708945,39
60971,Student60971,student60971@example.com,5839392210,47
60972,Student60972,student60972@example.com,7726654943,78
60973,Student60973,student60973@example.com,8314942625,35
60974,Student60974,student60974@example.com,9136810095,80
60975,Student60975,student60975@example.com,9988629638,53
60976,Student60976,student60976@example.com,9592271772,65
60977,Student60977,student60977@example.com,9591659153,66
60978,Student60978,student60978@example.com,7556972222,78
60979,Student60979,student60979@example.com,8528558341,73
60980,Student60980,student60980@example.com,6595242783,95
60981,Student60981,student60981@example.com,0230104345,99
60982,Student60982,student60982@example.com,0868471438,83
60983,Student60983,student60983@example.com,5862036613,82
60984,Student60984,student60984@example.com,3680283633,76
60985,Student60985,student60985@example.com,7876427845,87
60986,Student60986,student60986@example.com,5934191464,84
60987,Student60987,student60987@example.com,2500620706,52
60988,Student60988,student60988@example.com,3133987775,57
60989,Student60989,student60989@example.com,9346290791,36
60990,Student60990,student60990@example.com,0317341448,76
60991,Student60991,student60991@example.com,2511006286,82
60992,Student60992,student60992@example.com,2387456411,90
60993,Student60993,student60993@example.com,7788802016,63
